id,date,salesman,client,state,product,quantity,unit_price,total_price
904,08/04/2020,Alejandro,Facebook,Michoacán,Cobre,94.2552,2030.5266,191387.6908
905,06/04/2020,Rodrigo,Sony,Veracruz,Platino,66.0634,2302.4425,152107.1799
906,14/12/2020,Daniel,Netflix,Michoacán,Hierro,15.2387,242.3111,3692.5062
907,23/08/2020,Juan,Apple,Puebla,Plata,80.9852,956.1235,77431.8529
908,13/02/2020,Javier,Apple,Tamaulipas,Cinc,45.2645,1697.6838,76844.8084
909,10/04/2020,Rodrigo,Google,Jalisco,Oro,99.3306,2460.8687,244439.5645
910,16/08/2020,Carlos,Samsung,Tamaulipas,Zinc,41.1319,3939.5464,162041.0286
911,09/05/2020,Alejandro,Sony,Guerrero,Aluminio,98.0317,1825.9281,178998.8357
912,02/10/2020,David,Microsoft,Michoacán,Titanio,2.6684,4808.4942,12830.9859
913,15/07/2020,Alejandro,Samsung,Guerrero,Zinc,22.4184,3918.8318,87853.9388
914,18/08/2020,Felipe,Microsoft,Ciudad de México,Cinc,15.1569,1267.0316,19204.2713
915,21/03/2020,Miguel,Facebook,Veracruz,Aluminio,12.4639,711.8274,8872.1455
916,15/07/2020,Sergio,Microsoft,Ciudad de México,Titanio,90.5988,4060.8981,367912.4948
917,01/02/2020,Miguel,Spotify,Guerrero,Níquel,37.8231,1738.5119,65755.9094
918,01/10/2020,Alejandro,Apple,Tamaulipas,Oro,45.9494,2140.2726,98344.2418
919,08/01/2020,Daniel,Samsung,Veracruz,Oro,40.4674,1597.0143,64627.0165
920,29/07/2020,Felipe,Spotify,Puebla,Cobre,93.8039,2437.2379,228622.4202
921,04/08/2020,Miguel,Huawei,Michoacán,Aluminio,57.6515,325.5539,18768.6707
922,02/05/2020,Rodrigo,Google,Puebla,Aluminio,67.8624,3835.5995,260292.9875
923,17/02/2020,Sergio,Apple,Tamaulipas,Níquel,51.0046,1979.5692,100967.1352
924,07/07/2020,David,Amazon,Michoacán,Oro,92.6983,1270.1671,117742.3309
925,11/12/2020,Daniel,Netflix,Ciudad de México,Cobre,91.263,607.2103,55415.8336
926,06/04/2020,Alejandro,Huawei,Guerrero,Cobre,32.8266,797.6484,26184.085
927,09/09/2020,Carlos,Amazon,Ciudad de México,Zinc,68.7303,2502.7647,172015.7687
928,30/01/2020,Miguel,Spotify,Guerrero,Titanio,10.1333,4515.3109,45754.9999
929,13/12/2020,Sergio,Amazon,Veracruz,Zinc,85.504,3237.9241,276855.4622
930,19/07/2020,Carlos,Spotify,Michoacán,Zinc,52.9559,1758.7587,93136.6498
931,24/11/2020,Carlos,Samsung,Veracruz,Hierro,92.7684,1963.686,182168.0083
932,19/03/2020,Rodrigo,Microsoft,Michoacán,Titanio,58.1664,1612.4536,93790.6211
933,04/07/2020,Carlos,Huawei,Nuevo León,Zinc,23.1155,1907.7132,44097.7445
934,29/07/2020,Alejandro,Sony,Jalisco,Plata,2.2585,1307.4121,2952.7902
935,02/06/2020,Javier,Huawei,Nuevo León,Zinc,25.5307,2021.505,51610.4377
936,09/06/2020,David,Spotify,Veracruz,Cinc,26.1937,2863.2302,74998.5929
937,05/01/2020,Daniel,Microsoft,Veracruz,Oro,87.5193,2683.5285,234860.5359
938,15/08/2020,Rodrigo,Microsoft,Guerrero,Cobre,63.196,3699.8157,233813.553
939,27/06/2020,Daniel,Netflix,Veracruz,Titanio,8.3419,4446.2139,37089.8717
940,04/05/2020,Javier,Facebook,Puebla,Platino,69.058,3762.2222,259811.5407
941,11/11/2020,Miguel,Apple,Jalisco,Cinc,35.5605,1189.1482,42286.7046
942,27/12/2020,Daniel,Sony,Veracruz,Cinc,78.1741,3845.4554,300615.015
943,21/05/2020,Sergio,Amazon,Jalisco,Titanio,76.9581,4578.4934,352352.1529
944,27/08/2020,Javier,Facebook,Veracruz,Platino,97.0995,3238.1826,314425.9114
945,07/03/2020,Rodrigo,Google,Nuevo León,Titanio,85.7146,2220.7653,190352.0094
946,02/02/2020,David,Sony,Tamaulipas,Zinc,44.3745,4440.2258,197032.7998
947,29/02/2020,Felipe,Sony,Tamaulipas,Cobre,27.8132,3021.3253,84032.7248
948,22/04/2020,Alejandro,Huawei,Michoacán,Hierro,37.1676,2400.3666,89215.8656
949,29/06/2020,Javier,Amazon,Veracruz,Plata,90.7323,1358.5447,123263.8853
950,06/05/2020,Miguel,Sony,Veracruz,Platino,15.9715,529.5869,8458.2972
951,31/05/2020,Sergio,Google,Jalisco,Hierro,10.7011,2305.9326,24676.0153
952,29/04/2020,Felipe,Amazon,Veracruz,Oro,96.6269,3240.8812,313156.3036
953,20/08/2020,Juan,Samsung,Ciudad de México,Oro,2.7457,3510.2615,9638.125
954,10/03/2020,Carlos,Amazon,Tamaulipas,Hierro,49.9273,2806.9192,140141.897
955,14/02/2020,David,Huawei,Guerrero,Níquel,34.7821,3625.2216,126092.8202
956,20/11/2020,Sergio,Apple,Tamaulipas,Aluminio,18.5174,181.3365,3357.8805
957,02/08/2020,Felipe,Facebook,Veracruz,Plata,94.6995,2110.7667,199888.5511
958,06/06/2020,Juan,Netflix,Tamaulipas,Cinc,5.8863,2870.0965,16894.249
959,13/12/2020,Felipe,Amazon,Nuevo León,Oro,5.8809,2943.847,17312.4698
960,13/05/2020,Juan,Apple,Ciudad de México,Titanio,72.6657,981.1653,71297.0633
961,30/01/2020,Carlos,Sony,Guerrero,Oro,94.0931,2360.1857,222077.1891
962,05/10/2020,Javier,Amazon,Puebla,Cobre,95.7427,2700.1773,258522.2652
963,23/05/2020,Carlos,Microsoft,Guerrero,Plata,77.8882,3688.2699,287272.7036
964,19/11/2020,Alejandro,Amazon,Michoacán,Cinc,88.7804,382.4435,33953.4869
965,08/02/2020,Javier,Samsung,Guerrero,Platino,72.5718,1359.234,98642.058
966,04/10/2020,Sergio,Sony,Tamaulipas,Platino,69.7324,1737.1929,121138.6302
967,23/05/2020,Felipe,Spotify,Ciudad de México,Plata,69.1902,4814.2988,333102.2968
968,25/01/2020,Alejandro,Microsoft,Veracruz,Oro,93.0998,2206.6618,205439.7722
969,27/09/2020,David,Apple,Guerrero,Plata,94.1773,2968.3575,279551.8948
970,20/03/2020,Alejandro,Netflix,Jalisco,Aluminio,58.9788,1395.0511,82278.4398
971,27/01/2020,Felipe,Google,Veracruz,Cinc,25.8301,1310.6964,33855.4191
972,23/03/2020,Alejandro,Huawei,Michoacán,Plata,56.9798,3043.5732,173422.1922
973,11/07/2020,Juan,Sony,Puebla,Níquel,76.1606,4237.306,322715.7673
974,16/04/2020,Felipe,Sony,Puebla,Hierro,65.7452,4498.631,295763.3948
975,18/09/2020,Daniel,Sony,Ciudad de México,Plata,47.5759,747.0075,35539.5541
976,03/05/2020,Daniel,Spotify,Tamaulipas,Zinc,44.6817,4789.2688,213992.6717
977,25/12/2020,Javier,Sony,Veracruz,Aluminio,33.9944,4676.5274,158975.743
978,03/01/2020,Rodrigo,Samsung,Nuevo León,Hierro,43.3485,1170.8242,50753.4728
979,22/01/2020,Carlos,Facebook,Nuevo León,Plata,55.0411,2993.2006,164749.0535
980,01/11/2020,Sergio,Amazon,Michoacán,Hierro,11.5051,2702.2444,31089.592
981,10/01/2020,Felipe,Microsoft,Guerrero,Aluminio,44.6938,1878.0338,83936.4671
982,05/04/2020,Daniel,Netflix,Nuevo León,Cobre,14.0521,4505.0606,63305.5621
983,29/04/2020,Sergio,Sony,Ciudad de México,Plata,27.2234,1977.8056,53842.593
984,31/01/2020,Rodrigo,Microsoft,Guerrero,Cobre,36.2063,3583.4559,129743.6794
985,06/06/2020,Juan,Google,Jalisco,Cobre,56.193,2763.4205,155284.8882
986,24/03/2020,Juan,Huawei,Guerrero,Oro,61.5057,746.9928,45944.3151
987,29/04/2020,Carlos,Huawei,Jalisco,Titanio,92.4452,181.0027,16732.8308
988,13/01/2020,David,Sony,Ciudad de México,Platino,86.5237,2317.0875,200482.9837
989,13/09/2020,Alejandro,Huawei,Nuevo León,Níquel,50.6847,317.2973,16082.1185
990,30/10/2020,Daniel,Spotify,Guerrero,Titanio,80.0834,1556.466,124647.0893
991,04/12/2020,Miguel,Huawei,Tamaulipas,Platino,60.1455,4927.9579,296394.4919
992,03/01/2020,Miguel,Amazon,Guerrero,Zinc,60.5784,182.5893,11060.9677
993,02/01/2020,Sergio,Facebook,Veracruz,Platino,86.3113,1411.1898,121801.6262
994,12/05/2020,Miguel,Apple,Jalisco,Aluminio,1.0701,1258.8363,1347.0807
995,14/12/2020,Alejandro,Huawei,Tamaulipas,Cinc,78.4671,2869.167,225135.2139
996,14/08/2020,Sergio,Amazon,Ciudad de México,Zinc,51.0107,752.2048,38370.4934
997,25/05/2020,Miguel,Samsung,Guerrero,Oro,9.12,2533.1553,23102.3763
998,06/06/2020,Felipe,Spotify,Ciudad de México,Níquel,23.5455,3203.3154,75423.6628
999,22/03/2020,Felipe,Microsoft,Guerrero,Oro,91.2613,2246.9638,205060.8374
1000,04/05/2020,Javier,Samsung,Michoacán,Hierro,78.77,213.0331,16780.6173
